ID,SKU,Name,Published,Images
4360,MAD-FACEM-B,"FACEMOUNT Spigot - Above level",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Madrid-face-mount-ss2205-1.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/download.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/maxresdefault.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/ScreenShot2018-03-21at10.42.46AM-copy.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4362,MAD-FACEM-P,"FACEMOUNT Spigot - Above level",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Madrid-face-mount-ss2205-1.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/download.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/maxresdefault.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/ScreenShot2018-03-21at10.42.46AM-copy.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4364,MAD-FACEM-S,"FACEMOUNT Spigot - Above level",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Madrid-face-mount-ss2205-1.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/download.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/maxresdefault.jpeg, https://fencesperth.com/wp-content/uploads/2022/03/ScreenShot2018-03-21at10.42.46AM-copy.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4366,MAD-FACEM-SO10-B,"MADRID - Spigot Stand Off Packer - Face Mount",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-SO10-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4368,MAD-FACEM-SO10-P,"MADRID - Spigot Stand Off Packer - Face Mount",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-SO10-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4370,MAD-FACEM-SO10-S,"MADRID - Spigot Stand Off Packer - Face Mount",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-FACEM-SO10-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.13.18-pm.png"
4372,MAD-M12KIT,"MADRID - TIMBER FIXING KIT (for Vertical Clamp)
Includes; 2 x Flat Washers, 2 x Spring Washers, 2 x Nuts and 1 x 6.5mm thick Packer with cut out for 2 x M12 fixings.
(** M12 LAG Screws sold seperately)",1,https://fencesperth.com/wp-content/uploads/2022/03/MAD-M12KIT.jpg
4374,MAD-M18KIT,"M18 - Concrete Fixing Kit (for Vertical Clamp)",1,https://fencesperth.com/wp-content/uploads/2022/03/MAD-M18KIT.jpg
4376,MAD-TILT-M12-BALKIT,"2x M12 x 120mm - Threaded Rods (Chemical Anchor Bolts)",1,https://fencesperth.com/wp-content/uploads/2022/03/2x-M12-x-120mm-Threaded-Rods-Chemical-Anchor-Bolts-V1.png
4378,MAD-TILT-M12KIT,"MADRID TILT - M12 Timber Fixing Kit",1,https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-M12KIT.jpg
4380,MAD-TILT-M18KIT,"1x M18 x 120mm - Threaded Rod (Chemical Anchor Bolt)",1,https://fencesperth.com/wp-content/uploads/2022/03/1x-M18-x-120mm-Threaded-Rod-Chemical-Anchor-Bolt.png
4382,MAD-TILT-PKR,"MADRID TILT - 3mm thick BACK PACKER",1,https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-PKR.jpg
4384,MAD-TILT-S-B,"TILT Spigot - Square - Facemount",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.27-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.21-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.00-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.35.45-pm.png"
4386,MAD-TILT-S-P,"FACEMOUNT Spigot - Square - Tiltable",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.27-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.21-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.00-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.35.45-pm.png"
4388,MAD-TILT-S-S,"FACEMOUNT Spigot - Square - Tiltable",1,"https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/MAD-TILT-S-B.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.27-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.21-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.36.00-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-1.35.45-pm.png"
4390,MADDEL-TF-B,"TOP FIX  Spigot - Square",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TF-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-3.22.58-pm-scaled.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.20-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.14-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.25-pm-scaled.jpg"
4392,MADDEL-TF-P,"TOP FIX  Spigot - Square",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TF-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-3.22.58-pm-scaled.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.20-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.14-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.25-pm-scaled.jpg"
4394,MADDEL-TF-S,"TOP FIX  Spigot - Square",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TF-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-3.22.58-pm-scaled.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.20-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.14-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.25-pm-scaled.jpg"
4396,MADDEL-TFPKR-B,"MADRID DELUXE - 5mm Adjustment Packer - Top Fix",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TFPKR-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png"
4398,MADDEL-TFPKR-P,"MADRID DELUXE - 5mm Adjustment Packer - Top Fix",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TFPKR-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png"
4400,MADDEL-TFPKR-S,"MADRID DELUXE - 5mm Adjustment Packer - Top Fix",1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TFPKR-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png"
4420,SOUD-CA1400,"Chem Anchor Glue 280ml Tube",1,https://fencesperth.com/wp-content/uploads/2023/03/Chem-Anchor-Glue-280ml-Tube.png
4433,SOUD-GUN,"Heavy Duty Cartridge Gun (Suits 280ml Tubes)",1,https://fencesperth.com/wp-content/uploads/2023/03/Heavy-Duty-Cartridge-Gun-Suits-280ml-Tubes.png
4455,MR-GGH-BLK,"STD Hinge - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-GGH-BLK.png
4457,PSC-125GG-B,"SOFT CLOSE 125 - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125GG-B.png
4459,PSC-125W-B,"SOFT CLOSE 125 - Wall to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125W-B.png
4461,PSC-S155-GG-B,"SOFT CLOSE 155 - Glass to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-GG-B.png
4463,PSC-S155-W-B,"SOFT CLOSE 155 - Wall to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-W-B.png
4465,MR-GGH-P,"STD Hinge - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-GGH-P.jpg
4467,PSC-125GG-P,"SOFT CLOSE 125 - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125GG-P.png
4469,PSC-125W-P,"SOFT CLOSE 125 - Wall to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125W-P.png
4471,PSC-S155-GG-P,"SOFT CLOSE 155 - Glass to Pool Gate - Compatible w. STD",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-GG-P.png
4473,PSC-S155-RP-P,"SOFT CLOSE 155 - 50mm Round Post to Pool Gate - Compatible w. STD",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-RP-P.png
4475,PSC-S155-W-P,"SOFT CLOSE 155 - Wall to Pool Gate - Compatible w. STD",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-W-P.png
4477,MR-GGH-S,"STD Hinge - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-GGH-S.jpg
4479,PSC-125GG-S,"SOFT CLOSE 125 - Hinge Panel to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125GG-S.png
4481,PSC-125W-S,"SOFT CLOSE 125 - Wall to Pool Gate",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-125W-S.png
4483,PSC-S155-GG-S,"SOFT CLOSE 155 - Glass to Pool Gate - Compatible w. STD",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-GG-S.png
4485,PSC-S155-W-S,"SOFT CLOSE 155 - Wall to Pool Gate - Compatible w. STD",1,https://fencesperth.com/wp-content/uploads/2022/03/PSC-S155-W-S.png
4487,MR-SFLSL-B,"Lockable Latch Kit - Glass to Post",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-SFLSL-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-12.29.27-pm.png"
4489,MR-FL90E-B,"Latch Kit - Pool Gate to Glass Panel - 90º External",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-FL90E-B.jpg
4491,MR-FLGG-B,"Latch Kit - Pool Gate to Glass Panel",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-FLGG-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-8.09.20-pm.png"
4493,MR-WGL-B,"Latch Kit - Pool Gate to Wall / Square Post",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-WGL-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-7.45.19-pm.png"
4495,MR-FL90E-P,"Latch Kit - Pool Gate to Glass Panel - 90º External",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-FL90E-P.jpg
4497,MR-FL90I-P,"Latch Kit - Pool Gate to Glass Panel - 90º Internal",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-FL90I-P.jpg
4499,MR-FLGG-P,"Latch Kit - Pool Gate to Glass Panel",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-FLGG-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-8.09.20-pm.png"
4501,MR-FLGGSS-P,"Latch Kit - Pool Gate to Glass Panel - Stainless Steel",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-FLGGSS-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-8.09.20-pm.png"
4503,MR-RPLSS-P,"MASTER - Glass to Round Post STAINLESS LATCH KIT",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-RPLSS-P.jpg
4505,MR-WGL-P,"Latch Kit - Pool Gate to Wall / Square Post",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-WGL-P.jpg
4507,MR-WGLSS-P,"Latch Kit - Pool Gate to Wall / Square Post - STAINLESS STEEL",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-WGLSS-P.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-7.45.19-pm.png"
4509,MR-FL90E-S,"Latch Kit - Pool Gate to Glass Panel - 90º External",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-FL90E-S.jpg
4511,MR-FL90I-S,"Latch Kit - Pool Gate to Glass Panel - 90º Internal",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-FL90I-S.jpg
4513,MR-FLGG-S,"Latch Kit - Pool Gate to Glass Panel",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-FLGG-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-8.09.20-pm.png"
4515,MR-FLGGSS-S,"Latch Kit - Pool Gate to Glass Panel - Stainless Steel",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-FLGGSS-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-8.09.20-pm.png"
4517,MR-RPLSS-S,"MASTER - Glass to Round Post STAINLESS LATCH KIT",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-RPLSS-S.jpg
4519,MR-WGL-S,"Latch Kit - Pool Gate to Wall / Square Post",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-WGL-S.jpg
4521,MR-WGLSS-S,"Latch Kit - Pool Gate to Wall / Square Post - STAINLESS STEEL",1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-WGLSS-S.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-16-at-7.45.19-pm.png"
4523,MR-SFLSL-S,"Lockable Latch Kit - Glass to Post",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/MR-SFLSL-S.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-12.29.27-pm.png"
4525,MR-WPEXT-B,"STD - EXT[END]ED WALL PLATE only",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-WPEXT-B.jpg
4527,MR-WPEXT-P,"STD - EXT[END]ED WALL PLATE only",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-WPEXT-P.jpg
4529,MR-WPEXT-S,"STD - EXT[END]ED WALL PLATE only",1,https://fencesperth.com/wp-content/uploads/2022/03/MR-WPEXT-S.jpg
4532,AW-5800-GB65-IG,"Alumawood - GATE BLADE - 65 x 16.5mm Slat  - G",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-GB65-IG.png
4534,AW-5800-GB65-KWI,"Alumawood - GATE BLADE - 65 x 16MM - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-GB65-KWI.png
4536,AW-5800-GB65-WRC,"Alumawood - GATE BLADE - 65 x 16MM - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-GB65-WRC.png
4538,AWXP-4200-GI-KWI,"XPS - GATE FRAME COVER - 26 x 12mm - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GI-KWI.png
4540,AWXP-4200-GI-WRC,"XPS - GATE FRAME COVER - 26 x 12mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GI-WRC.png
4542,AWXP-4200-GSF09-KWI,"XPS -  GATE SIDE FRAME - 9MM Spacing - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF09-KWI.png
4544,AWXP-4200-GSF09-WRC,"XPS -  GATE SIDE FRAME - 9MM Spacing - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF09-WRC.png
4546,AWXP-4200-GSF20-KWI,"XPS -  GATE SIDE FRAME - 20MM Spacing - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF20-KWI.png
4548,AWXP-4200-GSF20-WRC,"XPS -  GATE SIDE FRAME - 20MM Spacing - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF20-WRC.png
4550,AWXP-4200-GSTOP-KWI,"XPS - Gate Stop - 25 x 28MM - KWI",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSTOP-KWI.jpg
4552,AWXP-4200-GSTOP-WRC,"XPS - Gate Stop - 25 x 28MM - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSTOP-WRC.jpg
4554,XP-6100-GB65-B,"XPS - GATE BLADE - 65 x 16MM - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-B.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4556,XP-6100-GB65-BS,"XPS - GATE BLADE - 65 x 16MM - BS",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-BS.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4558,XP-6100-GB65-D,"XPS - GATE BLADE - 65 x 16MM - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4560,XP-6100-GB65-G,"XPS - GATE BLADE - 65 x 16MM - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-G.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4562,XP-6100-GB65-M,"XPS - GATE BLADE - 65 x 16MM - M",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-M.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4564,XP-6100-GB65-MN,"XPS - GATE BLADE - 65 x 16MM - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4566,XP-6100-GB65-S,"XPS - GATE BLADE - 65 x 16MM - S",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-S.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4568,XP-6100-GB65-SM,"XPS - GATE BLADE - 65 x 16MM - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-SM.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
4570,XP-6100-GB65-W,"XPS - GATE BLADE - 65 x 16MM - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
